,LAG1,LAG2,LAG180,LAG365,MA3,MA5,MA7,MA30,MAP7-3,M-X,M-Y,DE-TREND,DATE
2564126,-8.867055466204123,-0.7002733904674479,2.87582497954914,0.9527312130557739,-7.052240651389307,-4.1669400571341155,-4.469999251238714,-4.126608554870155,-2.69187524625092,False,False,-11.589393097496348,2015-03-29
2564127,-11.589393097496348,-8.867055466204123,3.931265126034692,-2.88071752934756,-9.404207912311165,-5.667055466204121,-4.7955114857055445,-3.961909149125346,-2.3983398616701317,False,False,-7.7561751732330215,2015-03-30
2564128,-7.7561751732330215,-11.589393097496348,4.097816383631351,-4.325277382862012,-7.070989988047837,-6.156059764163016,-4.351182450331106,-3.586098632269426,-3.3508362231210884,False,False,-1.8674016934141413,2015-03-31
2564129,-1.8674016934141413,-7.7561751732330215,4.819923196783563,-1.6587261252653533,-3.404438730451177,-6.133952951010801,-4.39891690702016,-3.338065893191284,-4.469999251238714,False,False,-0.5897393247063683,2015-04-01
2564130,-0.5897393247063683,-1.8674016934141413,4.653141121046893,0.9522695767757519,-1.1823319172989624,-4.578512804525252,-4.637127554185404,-3.2122553763353636,-4.7955114857055445,False,False,-1.0898547337763773,2015-04-02
2564131,-1.0898547337763773,-0.5897393247063683,-3.2914187324675552,2.285487501039082,0.05829341437177149,-1.8897393247063696,-4.2721635981760455,-3.1197781928127766,-4.351182450331106,False,False,1.85447430159806,2015-04-03
2564132,1.85447430159806,-1.0898547337763773,-1.68042303042645,0.11870542530240513,0.8174372645610243,-0.0009658448874873216,-2.7643424993095436,-3.0902639722531533,-4.398916907020159,False,False,1.6876922258613902,2015-04-04
2564133,1.6876922258613902,1.85447430159806,2.2083504493924373,3.5630344606768425,-0.03452999636083298,-0.3566368095130489,-1.6295372734589153,-2.827416418360196,-4.637127554185404,False,False,-3.645756516541949,2015-04-05
2564134,-3.645756516541949,1.6876922258613902,5.097123929211314,-1.1037476150598238,-0.7939046646900957,-0.32341888524972084,-0.5820336349098734,-2.4275318274302022,-4.2721635981760455,False,False,-0.42364970338972796,2015-04-06
2564135,-0.42364970338972796,-3.645756516541949,5.152564075696869,-4.714974135240945,-0.8495756293156559,0.1986879279024965,-0.09802205985289472,-2.0998694587224302,-2.764342499309543,False,False,1.5206793319847094,2015-04-07
2564136,1.5206793319847094,-0.42364970338972796,4.152448666626867,0.9515771223557152,1.5577163690217475,0.5430169632769367,0.4971006263151952,-1.8259107937183616,-1.6295372734589153,False,False,3.576119478470261,2015-04-08
2564137,3.576119478470261,1.5206793319847094,5.93011103533463,-1.0485382867142903,3.0576009599517406,1.020679331984709,1.235080455340428,-1.6556558324179969,-0.5820336349098734,False,False,4.076004069400252,2015-04-09
2564138,4.076004069400252,3.576119478470261,5.929995626264624,-1.2708759180065208,3.7982262916224756,2.4983417006924817,1.504806316111693,-1.6316971674139287,-0.09802205985289472,False,False,3.7425553269969143,2015-04-10
2564139,3.7425553269969143,4.076004069400252,6.4298802171946186,-0.10432466040985489,3.6314442158858014,3.1982262916224746,1.7031036054543853,-1.515145909817268,0.4971006263151952,False,False,3.0757732512602374,2015-04-11
2564140,3.0757732512602374,3.7425553269969143,7.540875919235724,1.2288932638534682,2.1868843623713503,2.842555326996913,2.1871151805113636,-1.374520578146533,1.235080455340428,False,False,-0.2576754911431003,2015-04-12
2564141,-0.2576754911431003,3.0757732512602374,3.7074271768323825,2.117666743672359,1.7238059903383807,2.5979954734824617,2.583825168266754,-1.3190804316609834,1.504806316111693,False,False,2.353320210898005,2015-04-13
2564142,2.353320210898005,-0.2576754911431003,-0.23713267668206228,3.0619957790467964,2.112579470157263,2.631213397745788,2.9725986480856363,-1.1969736185087674,1.703103605454385,False,False,4.242093690716885,2015-04-14
2564143,4.242093690716885,2.353320210898005,-1.0705814190854035,2.8952137033101195,3.001352949976146,2.364431322009115,2.805816572348963,-1.0674593979491434,2.187115180511364,False,False,2.4086449483135475,2015-04-15
2564144,2.4086449483135475,4.242093690716885,2.3737476162890374,-6.882679483537665,0.7790153186839183,0.886538135161332,1.6072884648662586,-1.2657229551672975,2.583825168266754,False,False,-4.313692682978678,2015-04-16
2564145,-4.313692682978678,2.4086449483135475,-0.07081223722541452,-6.327239337052115,-0.850729720015717,0.8086449483135478,0.9801889288121252,-1.2547272531261924,2.9725986480856363,False,False,-0.6471414253820207,2015-04-17
2564146,-0.6471414253820207,-4.313692682978678,-1.9042609796287522,-3.3829103016776774,-1.017511795752388,0.7196406503546537,0.8134068530754534,-1.004842662196198,2.8058165723489634,False,False,1.9082987211035345,2015-04-18
2564147,1.9082987211035345,-0.6471414253820207,2.040068055745685,-3.494136821858792,1.0379283507331607,0.24174746350687037,1.114878745592749,-0.8512543675625004,1.6072884648662586,False,False,1.8526277564779683,2015-04-19
2564148,1.8526277564779683,1.9082987211035345,-1.9044917977687632,-4.3275855642621295,1.722998126848341,0.041632054436864865,0.9798427016021082,-0.7309994062621358,0.9801889288121252,False,False,1.40806790296352,2015-04-20
2564149,1.40806790296352,1.8526277564779683,-4.515718317949881,-0.27214541777657786,1.6673271622227783,1.2526277564779698,0.6225844353892455,-0.5477814819988083,0.8134068530754534,False,False,1.7412858272268465,2015-04-21
2564150,1.7412858272268465,1.40806790296352,-3.5713892825754403,1.2832947287089702,1.2412858272268477,1.4969567918524092,0.36056426441447825,-0.3460450392169623,1.114878745592749,False,False,0.5745037514901767,2015-04-22
2564151,0.5745037514901767,1.7412858272268465,-2.015949136089894,3.1720682085278504,1.6115407885272124,1.6190636050046252,1.3366393315349485,-0.09616044828696808,0.9798427016021082,False,False,2.518832786864614,2015-04-23
2564152,2.518832786864614,0.5745037514901767,-0.6827312118265638,0.6719527994578449,0.9077216757535022,1.1745037514901746,1.3762064621474823,-0.09997956106067776,0.6225844353892455,False,False,-0.37017151109428426,2015-04-24
2564153,-0.37017151109428426,2.518832786864614,1.7060422679923164,3.28294850149895,0.4076062666834955,0.707721675753502,0.9713291483155712,-0.15009497013068362,0.36056426441447825,False,False,-0.9258424757198433,2015-04-25
2564154,-0.9258424757198433,-0.37017151109428426,2.8170379700334216,2.949499759095616,0.9630464131690447,1.196495155572385,1.3045470725788988,0.012752583762273359,1.3366393315349485,False,False,4.185153226321262,2015-04-26
2564155,4.185153226321262,-0.9258424757198433,2.761367005407866,2.3938287944700534,0.42589396706200233,0.6852686353912674,0.8203046793819085,0.24226680432189707,1.3762064621474823,False,False,-1.9816288494154115,2015-04-27
2564156,-1.9816288494154115,4.185153226321262,0.9279182630045213,5.338157829844487,0.07392670614014445,-0.21484677367873886,0.28844323856587095,0.5625217656222614,0.9713291483155712,False,False,-1.981744258485417,2015-04-28
2564157,-1.981744258485417,-1.9816288494154115,-2.183308257176595,5.7824868652189245,-2.6298924066335645,-0.926073293859855,-0.35452931336127796,0.6901841343300333,1.3045470725788988,False,False,-3.9263041119998654,2015-04-29
2564158,-3.9263041119998654,-1.981744258485417,-9.350090332913265,5.39348256726003,-2.611489297185051,-1.1261887029298605,-0.9895653573519186,0.6882168734081756,0.8203046793819085,False,False,-1.926419521069871,2015-04-30
2564159,-1.926419521069871,-3.9263041119998654,-10.294650186427717,4.22670049152336,-2.519012113662464,-2.304081889777644,-1.1801569568981145,0.6510644273011328,0.28844323856587095,False,False,-1.704312707917655,2015-05-01
2564160,-1.704312707917655,-1.926419521069871,-10.350321151053278,0.2821406380089151,-1.8524608560658027,-2.293086187736538,-1.3231295088252628,0.6231712404533493,-0.35452931336127796,False,False,-1.926650339209882,2015-05-02
2564161,-1.926650339209882,-1.704312707917655,-7.517103226789949,1.2264696733833453,-0.9822058947654367,-1.7598682634732092,-1.8232449178952679,0.5841669424944549,-0.9895653573519186,False,False,0.6843453628312268,2015-05-03
2564162,0.6843453628312268,-1.926650339209882,-1.0727741914155153,2.559687597646679,0.07323425172011137,-0.6822058947654384,-1.331296834901782,0.5766441260170415,-1.1801569568981145,False,False,1.4620077315389892,2015-05-04
2564163,1.4620077315389892,0.6843453628312268,1.0382215106255899,6.559572188576674,0.6657114352426975,-0.32676574827988886,-1.0695074820670258,0.6931953836137024,-1.3231295088252628,False,False,-0.14921878864212346,2015-05-05
2564164,-0.14921878864212346,1.4620077315389892,-3.2396716762221907,7.448345668395554,1.035966396543061,0.37311884265010564,-0.25216257367671396,0.7671540486177706,-1.8232449178952679,False,False,1.7951102467323174,2015-05-06
2564165,1.7951102467323174,-0.14921878864212346,-7.239787085292198,7.114896925992216,0.3691843208063901,0.6507812113578773,-0.053865284334021525,0.698520121029246,-1.331296834901782,False,False,-0.5383384956710238,2015-05-07
2564166,-0.5383384956710238,1.7951102467323174,-2.906569161028866,6.170337072477768,1.2024022450697178,0.9839991356212039,0.5253843859610521,0.6576639712184994,-1.0695074820670258,False,False,2.35043498414786,2015-05-08
2564167,2.35043498414786,-0.5383384956710238,-5.85112901454332,6.114666107852205,1.6096942434071195,1.2949948376623106,1.2316181832402526,0.6223633769633085,-0.25216257367671396,False,False,3.0169862417445223,2015-05-09
2564168,3.0169862417445223,2.35043498414786,-0.7401333125022163,6.5589951432266425,3.2021714269297057,2.172657206370082,1.7394392821067537,0.6389146345599691,-0.053865284334021525,False,False,4.239093054896735,2015-05-10
2564169,4.239093054896735,3.0169862417445223,-0.629137610461111,6.6144352897121905,4.183537499341181,2.8725417973000757,2.2869429206557963,0.7128732995640374,0.5253843859610521,False,False,5.294533201382286,2015-05-11
2564170,5.294533201382286,4.239093054896735,-0.8514752417533309,6.83654210286441,5.49823690508599,4.37242638823007,3.3027005274588066,0.9534986312347724,1.2316181832402526,False,False,6.961084458978949,2015-05-12
2564171,6.961084458978949,5.294533201382286,-7.073812873045561,6.6142044715721795,5.868491866386354,4.972310979160064,3.810521626325308,1.0533832221647663,1.7394392821067537,False,False,5.349857938797829,2015-05-13
2564172,5.349857938797829,6.961084458978949,-13.018372726560013,6.169644618057731,4.775783864723756,4.772195570090058,4.175485582334668,0.9791937390206866,2.2869429206557963,False,False,2.0164091963944912,2015-05-14
2564173,2.0164091963944912,5.349857938797829,-10.129599246741131,6.169529208987726,3.2941869741722685,4.427635716575608,4.199179697074185,0.9827820336543847,3.302700527458806,False,False,2.5162937873244857,2015-05-15
2564174,2.5162937873244857,2.0164091963944912,-2.407492433588917,1.9471915776954987,2.4977752688059667,3.9608536408389354,4.191127780067672,1.2252592171769714,3.810521626325308,False,False,2.960622822698923,2015-05-16
2564175,2.960622822698923,2.5162937873244857,-11.074274509325589,0.3359650575143789,3.1458080078841077,3.3607382317689285,4.151329831315126,1.3788475118106691,4.175485582334668,False,False,3.960507413628914,2015-05-17
2564176,3.960507413628914,2.960622822698923,-16.463278807284485,0.39140520399992695,3.941988895110397,3.271733933810034,4.095658866689564,1.4787321027406632,4.199179697074187,False,False,4.904836449003355,2015-05-18
2564177,4.904836449003355,3.960507413628914,-11.685616438576712,0.6135120171521464,5.090021634188539,4.149396302517806,4.016178378254478,1.630468545522509,4.191127780067671,False,False,6.404721039933349,2015-05-19
2564178,6.404721039933349,4.904836449003355,-7.130176292091161,0.44672994141547306,5.719535854748165,4.815947560114466,4.087491540613044,1.7785012846006516,4.151329831315126,False,False,5.84905007530779,2015-05-20
2564179,5.84905007530779,6.404721039933349,-9.574736145605609,3.946614532345464,6.441642667900382,5.638054373266683,4.809598353765261,1.9561636533084235,4.095658866689563,False,False,7.071156888460006,2015-05-21
2564180,7.071156888460006,5.84905007530779,-4.019295999120059,8.002054678831012,5.68226799957112,5.671272297530012,5.0396416748539865,2.074566762756936,4.016178378254478,False,False,4.126597034945561,2015-05-22
2564181,4.126597034945561,7.071156888460006,1.8139219251432692,9.8908281586499,4.4043748127233355,5.093379110682229,4.904605630863345,2.057784687020264,4.087491540613044,False,False,2.015370514764438,2015-05-23
2564182,2.015370514764438,4.126597034945561,-1.4084157061489613,6.557379416246562,3.0153705147644416,4.3932637016122245,4.753696570999689,2.1669285372095173,4.809598353765261,False,False,2.9041439945833254,2015-05-24
2564183,2.9041439945833254,2.015370514764438,-4.964086670774522,5.4461528960654455,2.9596995501388776,4.01537051476444,4.618660527009049,2.3297760911024747,5.0396416748539865,False,False,3.95958414106887,2015-05-25
2564184,3.95958414106887,2.9041439945833254,-10.075313190955644,6.50159304255099,4.441065622550352,3.893032883472211,4.62648162587555,2.4055866079583947,4.904605630863345,False,False,6.459468731998861,2015-05-26
2564185,6.459468731998861,3.95958414106887,-13.630984155581203,6.390366522369881,5.663172435702567,4.381806363291092,4.729540819980147,2.690656384073574,4.753696570999689,False,False,6.57046443403997,2015-05-27
2564186,6.57046443403997,6.459468731998861,-13.297766231317876,5.668028891077647,6.107501471077005,5.037246509776642,4.4754571569418875,2.9331335675961605,4.618660527009049,False,False,5.2925712471921855,2015-05-28
2564187,5.2925712471921855,6.57046443403997,-8.131214973721216,7.779024593118759,5.181460136081074,5.1926866562621905,4.411849684379816,3.1867218622298585,4.626481625875551,False,False,3.6813447270110657,2015-05-29
2564188,3.6813447270110657,5.2925712471921855,-4.797997049457887,5.890020295159861,4.810974356640696,5.492571247192184,4.903797767373303,3.4329027494561486,4.729540819980147,False,False,5.459007095718839,2015-05-30
2564189,5.459007095718839,3.6813447270110657,-3.5758902363056695,5.334349330534295,4.773821910533655,5.236900282566624,5.229079183700121,3.6624169700157725,4.475457156941887,False,False,5.181113908871058,2015-05-31
2564190,5.181113908871058,5.459007095718839,-3.7982278675978964,5.500900588130953,5.681113908871057,5.203451540163284,5.578170123836466,3.940079338723544,4.411849684379816,False,True,6.403220722023274,2015-06-01
2564191,6.403220722023274,5.181113908871058,-4.853898832223457,3.111896290172062,5.643961462764015,5.21444724220439,5.4193245560363,4.095519485209094,4.903797767373301,False,True,5.3475497573977115,2015-06-02
2564192,5.3475497573977115,6.403220722023274,-5.742903130182352,5.500669769990942,5.106809016656974,5.192109610912164,4.990637718394867,4.165774446509459,5.229079183700122,False,True,3.5696565705499346,2015-06-03
2564193,3.5696565705499346,5.3475497573977115,-4.187462983696804,7.00055436092094,4.236323237216598,4.858660868508825,4.776236595039147,4.297140518920934,5.578170123836465,False,True,3.791763383702147,2015-06-04
2564194,3.791763383702147,3.5696565705499346,-5.132022837211251,9.000438951850931,3.569541161479927,4.4918787927721535,4.728502138350095,4.34887696170278,5.419324556036301,False,True,3.3472035301876986,2015-06-05
2564195,3.3472035301876986,3.791763383702147,-11.409916024059036,7.055879098336483,4.550907233891402,4.51398560592437,4.87918038007374,4.583946737817959,4.990637718394867,False,True,6.513754787784361,2015-06-06
2564196,6.513754787784361,3.3472035301876986,-11.410031433129046,6.166874800377592,5.495236269265841,4.769425752409921,5.08541417735294,4.726423921340546,4.776236595039147,False,True,6.6247504898254626,2015-06-07
2564197,6.6247504898254626,6.513754787784361,-10.021257953310162,5.777870502418693,6.42104678612176,5.280421454451025,5.045616228600396,4.830012215974245,4.728502138350095,False,True,6.124635080755457,2015-06-08
2564198,6.124635080755457,6.6247504898254626,-12.854706695713503,8.99997731557091,5.93944989557027,5.535861600936574,5.00581827984785,4.857674584682017,4.879180380073741,False,True,5.068964116129891,2015-06-09
2564199,5.068964116129891,6.124635080755457,-12.91037766033906,10.666528573167572,5.5504455976113745,5.957968414088789,5.275544140619113,4.863114731167567,5.085414177352942,False,True,5.457737595948775,2015-06-10
2564200,5.457737595948775,5.068964116129891,-10.854937513853512,8.277524275208677,5.994774632985814,6.146741893907672,5.799238255358631,4.879665988764227,5.045616228600396,False,True,7.457622186878776,2015-06-11
2564201,7.457622186878776,5.457737595948775,-9.910608478479071,8.332964421694228,6.9391036683602545,6.402182040393223,6.449916497082277,4.964735764879406,5.00581827984785,False,True,7.901951222253214,2015-06-12
2564202,7.901951222253214,7.457622186878776,-9.244057220882413,8.443960123735327,8.142691962993954,6.990955520212106,6.814880453091634,5.199805540994586,5.275544140619112,False,True,9.068502479849872,2015-06-13
2564203,9.068502479849872,7.901951222253214,-7.688617074396861,7.443844714665325,9.179613590960985,8.0908401111421,7.378257107513693,5.468208650443098,5.799238255358633,False,True,10.568387070779867,2015-06-14
2564204,10.568387070779867,9.068502479849872,-6.91095470568909,7.999284861150873,10.235053737446535,9.21294692429432,8.084490904792894,5.738463611743463,6.449916497082277,False,True,11.068271661709865,2015-06-15
2564205,11.068271661709865,10.568387070779867,-9.522181225870208,8.77694722985865,11.012716106154306,10.0017204041132,8.989137400484795,5.986496350821606,6.814880453091634,False,True,11.401489585973188,2015-06-16
2564206,11.401489585973188,11.068271661709865,-8.966741079384658,8.16572070967753,11.327415511899117,10.723827217265418,9.854101356494153,6.20675131212197,7.378257107513693,False,True,11.512485288014297,2015-06-17
2564207,11.512485288014297,11.401489585973188,-8.522412044010219,8.165605300607524,11.179151954680961,11.034822919306523,10.306366899805099,6.347376643792704,8.084490904792895,False,True,10.623480990055395,2015-06-18
2564208,10.623480990055395,11.512485288014297,-10.633638564191338,8.609934335981968,10.864221730796137,11.012485288014293,10.671330855814459,6.500964938426403,8.989137400484795,False,True,10.456698914318721,2015-06-19
2564209,10.456698914318721,10.623480990055395,-10.967087306594674,9.276485593578624,10.660402618022426,10.979036545610953,10.933120208649212,6.628627307134175,9.854101356494153,False,True,10.901027949693159,2015-06-20
2564210,10.901027949693159,10.456698914318721,-9.467202715664682,9.943036851175286,10.956583505248716,11.001143358763168,11.067925434499841,6.874808194360464,10.3063668998051,False,True,11.512023651734271,2015-06-21
2564211,11.512023651734271,10.901027949693159,-2.0228736802902425,8.720699219883056,11.086097725808344,10.867694616359831,11.036063993683802,7.169137229734904,10.671330855814457,False,True,10.845241575997598,2015-06-22
2564212,10.845241575997598,11.512023651734271,-4.411877978249137,6.831694921924164,10.400797131553155,10.51202365173427,10.670869219534435,7.367169968813046,10.933120208649212,False,True,8.845126166927596,2015-06-23
2564213,8.845126166927596,10.845241575997598,-9.967548942874698,8.609357290631937,10.011792833594258,10.489686020442042,10.504087143797761,7.580017522706004,11.067925434499841,False,True,10.345010757857583,2015-06-24
2564214,10.345010757857583,8.845126166927596,-8.356553240833593,8.775908548228596,8.974640387487218,9.856237278038705,10.091273322029341,7.622494706228591,11.036063993683806,False,True,7.733784237676474,2015-06-25
2564215,7.733784237676474,10.345010757857583,-3.245557538792486,10.609126472491923,9.067117571009804,9.378344091190922,9.900681722483146,7.70756448234377,10.670869219534433,False,True,9.122557717495354,2015-06-26
2564216,9.122557717495354,7.733784237676474,-2.356784058973602,9.66456661897747,8.529965124902763,8.956006459898692,9.591042503889332,7.822263888088579,10.50408714379776,False,True,8.73355341953646,2015-06-27
2564217,8.73355341953646,9.122557717495354,-6.523566134710274,7.27556232101858,8.492812678795719,8.711446606384243,9.035371539263773,7.953629960500055,10.091273322029341,False,True,7.622326899355343,2015-06-28
2564218,7.622326899355343,8.73355341953646,-11.857014877113617,7.442113578615238,8.048252825281267,8.200220086203126,8.59874819368583,8.031292329207826,9.900681722483148,False,True,7.7888781569519985,2015-06-29
2564219,7.7888781569519985,7.622326899355343,-12.968241397294733,8.053109280656347,7.899989268063113,8.311215788244231,8.519267705250744,8.134880623841523,9.591042503889332,False,True,8.288762747881997,2015-06-30
2564220,8.288762747881997,7.7888781569519985,-6.579467917475851,8.997438316030781,7.32579978491903,7.666655934729779,7.884231661260102,8.118098548104852,9.035371539263773,False,True,5.899758449923095,2015-07-01
2564221,5.899758449923095,8.288762747881997,-4.746249993212524,10.052878462516333,7.529388079552727,7.599873858993104,7.979354347428191,8.219834990886698,8.59874819368583,False,True,8.399643040853089,2015-07-02
2564222,8.399643040853089,5.899758449923095,1.586967931050804,8.33054083122411,6.455198596408645,7.088647338811986,7.399873858993105,8.269719581816693,8.519267705250744,False,True,5.066194298449751,2015-07-03
2564223,5.066194298449751,8.399643040853089,-5.4131474780192,9.71931431104299,7.066194298449754,7.07742081863087,7.256901307065958,8.401085654228167,7.884231661260102,False,True,7.732745556046421,2015-07-04
2564224,7.732745556046421,5.066194298449751,-10.524373998200318,8.885865568639652,5.640152963453826,6.243972076227532,6.756785897995952,8.426896171084088,7.979354347428193,False,True,4.121519035865305,2015-07-05
2564225,4.121519035865305,7.732745556046421,-11.080044962825879,6.830194604014089,6.103000517346783,6.354967778268638,6.566194298449754,8.42492891016223,7.399873858993105,False,True,6.454736960128624,2015-07-06
2564226,6.454736960128624,4.121519035865305,-20.46904926078477,7.941190306055194,5.806588811980479,6.043741258087522,6.359729683030542,8.432220908499632,7.256901307065955,False,True,6.843510439947508,2015-07-07
2564227,6.843510439947508,6.454736960128624,-16.858053558743666,10.16329711920741,6.454621551058621,6.243625849017517,6.383423797770062,8.430253647577775,6.756785897995949,False,True,6.065617253099731,2015-07-08
2564228,6.065617253099731,6.843510439947508,-12.747057856702561,10.774292821248512,7.213765401247876,6.443510439947511,6.430927436319104,8.552360460729991,6.566194298449756,False,True,8.73216851069639,2015-07-09
2564229,8.73216851069639,6.065617253099731,-12.02495104355035,10.1630663010674,8.287724066251943,7.632283919766392,7.145097741534812,8.70594875536369,6.359729683030541,False,True,10.06538643495971,2015-07-10
2564230,10.06538643495971,8.73216851069639,-6.802844230398131,7.607395336441833,9.917238286811566,8.532168510696387,7.605299792782266,8.822500012960349,6.383423797770061,False,True,10.954159914778597,2015-07-11
2564231,10.954159914778597,10.06538643495971,-6.469626306134806,6.885057705149606,10.194900655519335,9.076497546070826,8.382962161490036,8.877940159445899,6.430927436319107,False,True,9.565155616819702,2015-07-12
2564232,9.565155616819702,10.954159914778597,-14.358630604093698,7.051608962746268,10.21330376496785,9.88749324811193,8.906656276229556,8.913009935561076,7.145097741534812,False,True,10.120595763305253,2015-07-13
2564233,10.120595763305253,9.565155616819702,-14.692079346497037,8.773715775898488,9.583558726268215,9.954044505708591,9.224001184619867,8.86289452649107,7.605299792782264,False,True,9.06492479867969,2015-07-14
2564234,9.06492479867969,10.120595763305253,-11.7477503111226,9.662489255717365,9.768628502383395,9.965040207749697,9.80325085491494,8.831297635939585,8.382962161490036,False,True,10.120364945165242,2015-07-15
2564235,10.120364945165242,9.06492479867969,-11.747865720192605,7.162373846647359,9.50925383405413,9.64270257645747,9.890437033146522,8.76266370835106,8.906656276229555,False,True,9.342471758317455,2015-07-16
2564236,9.342471758317455,10.120364945165242,-6.692425573707055,7.1622584375773535,9.212842128687829,9.364809389609686,9.620480354235246,8.651437188169943,9.224001184619867,False,True,8.175689682580789,2015-07-17
2564237,8.175689682580789,9.342471758317455,-7.91476320499928,8.162143028507348,8.842356349247453,9.142471758317459,9.342587167387464,8.597618075396234,9.80325085491494,False,True,9.008907606844115,2015-07-18
2564238,9.008907606844115,8.175689682580789,-8.525989725180397,6.773138730548453,8.620018717955224,9.064578571469674,9.215487631333332,8.538243407066968,9.890437033146522,False,True,8.67545886444077,2015-07-19
2564239,8.67545886444077,9.008907606844115,-10.58166068980596,7.717467765922894,8.675458864440774,8.708907606844113,8.961403968295071,8.452942812811779,9.620480354235246,False,True,8.342010122037436,2015-07-20
2564240,8.342010122037436,8.67545886444077,-7.915109432209297,7.606241245741774,9.119787899815211,8.908792197774108,9.143828241764748,8.413938514852884,9.342587167387464,False,True,10.341894712967427,2015-07-21
2564241,10.341894712967427,8.342010122037436,-6.581891507945974,8.161681392227326,9.749302120374836,9.386454566481879,9.207204896186806,8.404563846523619,9.21548763133333,False,True,10.564001526119643,2015-07-22
2564242,10.564001526119643,10.341894712967427,-4.415340250349313,8.439343760935095,9.675112637230754,9.208561379634094,9.032486312513624,8.380374363379538,8.961403968295071,False,True,8.119441672605191,2015-07-23
2564243,8.119441672605191,10.564001526119643,-11.582122326085983,10.272561685198433,8.674997228160748,8.941779303897423,8.913323284396,8.280258954309533,9.14382824176475,False,True,7.341548485757411,2015-07-24
2564244,7.341548485757411,8.119441672605191,-8.693348846267103,8.994668498350642,7.619326263535187,8.752775005938526,8.683049145167262,8.269032434128414,9.207204896186806,False,True,7.396988632242959,2015-07-25
2564245,7.396988632242959,7.341548485757411,-12.52679758867044,8.161219755947304,7.5266182618725885,8.25265959686852,8.563886117049638,8.226324432465818,9.032486312513624,False,True,7.841317667617396,2015-07-26
2564246,7.841317667617396,7.396988632242959,-15.638024108851559,10.99443768021063,7.822799149098878,7.785877521131847,8.547897692106615,8.209542356729143,8.913323284396,False,True,8.23009114743628,2015-07-27
2564247,8.23009114743628,7.841317667617396,-14.80480618458823,11.605433382251736,8.359720777065911,7.963539889839621,8.35730609256042,8.255723243955433,8.683049145167262,False,True,9.007753516144057,2015-07-28
2564248,9.007753516144057,8.23009114743628,-7.638254926991566,8.994206862070616,8.729975738366276,8.285646702991835,8.127031953331683,8.294496723774317,8.563886117049638,False,True,8.95208255151849,2015-07-29
2564249,8.95208255151849,9.007753516144057,-13.360592558283797,7.93853589744506,9.137267736703679,8.696642405032943,8.317392734737869,8.3332702035932,8.547897692106616,False,True,9.451967142448488,2015-07-30
2564250,9.451967142448488,8.95208255151849,-9.805152411798247,6.882864932819494,9.266781957263303,9.007638107074047,8.610928119318656,8.449821461189861,8.35730609256042,False,True,9.39629617782293,2015-07-31
2564251,9.39629617782293,9.451967142448488,-3.583045598646029,7.382749523749492,9.00740728893404,8.996411586892933,8.721923821359763,8.442298644712448,8.127031953331684,False,True,8.173958546530702,2015-08-01
2564252,8.173958546530702,9.39629617782293,-13.97204989660493,5.993745225790597,8.266551139123292,8.640740622267371,8.63450682498817,8.514405457864665,8.317392734737869,False,True,7.229398693016247,2015-08-02
2564253,7.229398693016247,8.173958546530702,-13.416609750119378,6.2714075944983705,7.692361655979211,8.385069657641811,8.555026336553086,8.512438196942808,8.610928119318656,False,True,7.673727728390684,2015-08-03
2564254,7.673727728390684,7.229398693016247,-9.527836270300496,6.04906996320614,7.155209209872166,7.807176470794028,8.205704578276729,8.593804269354283,8.721923821359763,False,True,6.562501208209568,2015-08-04
2564255,6.562501208209568,7.673727728390684,-14.861285012703831,8.215621220802806,7.803241948950308,7.7626166172795745,8.237335200952757,8.684429601025018,8.63450682498817,False,True,9.173496910250673,2015-08-05
2564256,9.173496910250673,6.562501208209568,-13.083622643996062,9.882172478399465,7.988311725065487,7.773612319320679,8.062616617279575,8.730610488251308,8.555026336553086,False,True,8.228937056736221,2015-08-06
2564257,8.228937056736221,9.173496910250673,-7.583738053066067,10.548723735996123,8.28449261229178,7.817941354695118,7.784723430431791,8.776791375477597,8.205704578276729,False,True,7.451043869888444,2015-08-07
2564258,7.451043869888444,8.228937056736221,-5.750520128802737,9.048608326926118,7.5806734995180705,7.695603723402892,7.625877862631626,8.721120410852036,8.237335200952757,False,True,7.062039571929546,2015-08-08
2564259,7.062039571929546,7.451043869888444,-7.861746648983855,8.826270695633887,7.487965497855472,7.973266092110663,7.728937056736223,8.650634631411661,8.062616617279575,False,True,7.950813051748426,2015-08-09
2564260,7.950813051748426,7.062039571929546,-10.750750946942748,7.215044175452775,7.598961199896576,7.695372905262879,7.744694663539234,8.5449636667861,7.784723430431791,False,True,7.784030976011756,2015-08-10
2564261,7.784030976011756,7.950813051748426,-8.139755244901645,7.492706544160548,7.9506976426784215,7.673035273970652,7.96680147669145,8.496700109567946,7.625877862631626,False,True,8.117248900275083,2015-08-11
2564262,8.117248900275083,7.784030976011756,-15.417648431749425,8.714813357312757,8.265397048423232,7.9618087537895335,7.927003527938905,8.4558439597572,7.728937056736226,False,True,8.894911268982856,2015-08-12
2564263,8.894911268982856,8.117248900275083,-14.528874951930547,9.103586837131644,8.413429787501373,8.19502667805286,7.926888118868898,8.427950772909416,7.744694663539235,False,True,8.228129193246179,2015-08-13
2564264,8.228129193246179,8.894911268982856,-12.41787924988944,7.936804761394974,8.135536600653587,8.06157793564952,7.9029631859893685,8.333390919394965,7.966801476691451,False,True,7.283569339731727,2015-08-14
